"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.1940, 1.22070E-02,03-26-18,14:18:32
.1960,-3.46680E-02,03-27-18,14:18:32
.1980,-7.95898E-02,03-27-18,14:18:32
.2000,-1.19507E-01,03-27-18,14:18:32
.2020,-1.51978E-01,03-27-18,14:18:32
.2040,-1.74927E-01,03-27-18,14:18:32
.2060,-1.87012E-01,03-27-18,14:18:32
.2080,-1.87256E-01,03-27-18,14:18:32
.2100,-1.75659E-01,03-27-18,14:18:32
.2120,-1.53076E-01,03-27-18,14:18:32
.2140,-1.20972E-01,03-27-18,14:18:32
.2160,-8.11768E-02,03-27-18,14:18:32
.2180,-3.64990E-02,03-27-18,14:18:32
.2200, 1.04980E-02,03-27-18,14:18:32
.2220, 5.67627E-02,03-27-18,14:18:32
.2240, 9.93652E-02,03-27-18,14:18:32
.2260, 1.35742E-01,03-27-18,14:18:32
.2280, 1.63696E-01,03-27-18,14:18:32
.2300, 1.81274E-01,03-27-18,14:18:32
.2320, 1.87378E-01,03-27-18,14:18:32
.2340, 1.81763E-01,03-27-18,14:18:32
.2360, 1.64551E-01,03-27-18,14:18:32
.2380, 1.36963E-01,03-27-18,14:18:32
.2400, 1.00830E-01,03-27-18,14:18:32
.2420, 5.83496E-02,03-27-18,14:18:32
.2440, 1.23291E-02,03-27-18,14:18:32
.2460,-3.46680E-02,03-27-18,14:18:32
.2480,-7.95898E-02,03-27-18,14:18:32
.2500,-1.19629E-01,03-27-18,14:18:32
.2520,-1.51978E-01,03-27-18,14:18:32
.2540,-1.74927E-01,03-27-18,14:18:32
.2560,-1.87012E-01,03-27-18,14:18:32
.2580,-1.87256E-01,03-27-18,14:18:32
.2600,-1.75659E-01,03-27-18,14:18:32
.2620,-1.53076E-01,03-27-18,14:18:32
.2640,-1.20972E-01,03-27-18,14:18:32
.2660,-8.11768E-02,03-27-18,14:18:32
.2680,-3.63770E-02,03-27-18,14:18:32
.2700, 1.04980E-02,03-27-18,14:18:32
.2720, 5.67627E-02,03-27-18,14:18:32
.2740, 9.93652E-02,03-27-18,14:18:32
.2760, 1.35864E-01,03-27-18,14:18:32
.2780, 1.63696E-01,03-27-18,14:18:32
.2800, 1.81274E-01,03-27-18,14:18:32
.2820, 1.87378E-01,03-27-18,14:18:32
.2840, 1.81763E-01,03-27-18,14:18:32
.2860, 1.64673E-01,03-27-18,14:18:32
.2880, 1.37085E-01,03-26-18,14:18:32
