"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.5980, 1.24023E-01,03-24-18,14:17:34
.6000, 1.16089E-01,03-24-18,14:17:34
.6020, 6.34766E-02,03-24-18,14:17:34
.6040,-1.34277E-02,03-24-18,14:17:34
.6060,-8.55713E-02,03-24-18,14:17:34
.6080,-1.25366E-01,03-24-18,14:17:34
.6100,-1.17310E-01,03-24-18,14:17:34
.6120,-6.46973E-02,03-24-18,14:17:34
.6140, 1.23291E-02,03-24-18,14:17:34
.6160, 8.44727E-02,03-24-18,14:17:34
.6180, 1.24023E-01,03-24-18,14:17:34
.6200, 1.16089E-01,03-24-18,14:17:34
.6220, 6.34766E-02,03-24-18,14:17:34
.6240,-1.35498E-02,03-24-18,14:17:34
.6260,-8.55713E-02,03-24-18,14:17:34
.6280,-1.25244E-01,03-24-18,14:17:34
.6300,-1.17188E-01,03-24-18,14:17:34
.6320,-6.45752E-02,03-24-18,14:17:34
.6340, 1.24512E-02,03-24-18,14:17:34
.6360, 8.44727E-02,03-24-18,14:17:34
.6380, 1.24023E-01,03-24-18,14:17:34
.6400, 1.15967E-01,03-24-18,14:17:34
.6420, 6.34766E-02,03-24-18,14:17:34
.6440,-1.35498E-02,03-24-18,14:17:34
.6460,-8.56934E-02,03-24-18,14:17:34
.6480,-1.25366E-01,03-24-18,14:17:34
.6500,-1.17310E-01,03-24-18,14:17:34
.6520,-6.45752E-02,03-24-18,14:17:34
.6540, 1.23291E-02,03-24-18,14:17:34
.6560, 8.44727E-02,03-24-18,14:17:34
.6580, 1.24023E-01,03-24-18,14:17:34
.6600, 1.16089E-01,03-24-18,14:17:34
.6620, 6.34766E-02,03-24-18,14:17:34
.6640,-1.35498E-02,03-24-18,14:17:34
.6660,-8.56934E-02,03-24-18,14:17:34
.6680,-1.25366E-01,03-24-18,14:17:34
.6700,-1.17188E-01,03-24-18,14:17:34
.6720,-6.45752E-02,03-24-18,14:17:34
.6740, 1.24512E-02,03-24-18,14:17:34
.6760, 8.44727E-02,03-24-18,14:17:34
.6780, 1.24023E-01,03-24-18,14:17:34
.6800, 1.15967E-01,03-24-18,14:17:34
.6820, 6.34766E-02,03-24-18,14:17:34
.6840,-1.35498E-02,03-24-18,14:17:34
.6860,-8.55713E-02,03-24-18,14:17:34
.6880,-1.25244E-01,03-24-18,14:17:34
.6900,-1.17188E-01,03-24-18,14:17:34
.6920,-6.44531E-02,03-24-18,14:17:34
