"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.6940,-1.28784E-01,03-23-18,14:17:07
.6960,-5.51758E-02,03-23-18,14:17:07
.6980, 4.80957E-02,03-23-18,14:17:07
.7000, 1.24878E-01,03-23-18,14:17:07
.7020, 1.33789E-01,03-23-18,14:17:07
.7040, 6.98242E-02,03-23-18,14:17:07
.7060,-3.22266E-02,03-23-18,14:17:07
.7080,-1.17065E-01,03-23-18,14:17:07
.7100,-1.38794E-01,03-23-18,14:17:07
.7120,-8.54492E-02,03-23-18,14:17:07
.7140, 1.37939E-02,03-23-18,14:17:07
.7160, 1.05225E-01,03-23-18,14:17:07
.7180, 1.39404E-01,03-23-18,14:17:07
.7200, 9.76563E-02,03-23-18,14:17:07
.7220, 2.68555E-03,03-23-18,14:17:07
.7240,-9.39941E-02,03-23-18,14:17:07
.7260,-1.40015E-01,03-23-18,14:17:07
.7280,-1.10352E-01,03-23-18,14:17:07
.7300,-2.12402E-02,03-23-18,14:17:07
.7320, 7.91016E-02,03-23-18,14:17:07
.7340, 1.36353E-01,03-23-18,14:17:07
.7360, 1.19263E-01,03-23-18,14:17:07
.7380, 3.73535E-02,03-23-18,14:17:07
.7400,-6.51855E-02,03-23-18,14:17:07
.7420,-1.32690E-01,03-23-18,14:17:07
.7440,-1.28540E-01,03-23-18,14:17:07
.7460,-5.49316E-02,03-23-18,14:17:07
.7480, 4.79736E-02,03-23-18,14:17:07
.7500, 1.24634E-01,03-23-18,14:17:07
.7520, 1.33423E-01,03-23-18,14:17:07
.7540, 6.95801E-02,03-23-18,14:17:07
.7560,-3.21045E-02,03-23-18,14:17:07
.7580,-1.16821E-01,03-23-18,14:17:07
.7600,-1.38306E-01,03-23-18,14:17:07
.7620,-8.50830E-02,03-23-18,14:17:07
.7640, 1.37939E-02,03-23-18,14:17:07
.7660, 1.04858E-01,03-23-18,14:17:07
.7680, 1.38794E-01,03-23-18,14:17:07
.7700, 9.71680E-02,03-23-18,14:17:07
.7720, 2.68555E-03,03-23-18,14:17:07
.7740,-9.32617E-02,03-23-18,14:17:07
.7760,-1.38916E-01,03-23-18,14:17:07
.7780,-1.09375E-01,03-23-18,14:17:07
.7800,-2.09961E-02,03-23-18,14:17:07
.7820, 7.83691E-02,03-23-18,14:17:07
.7840, 1.34766E-01,03-23-18,14:17:07
.7860, 1.17920E-01,03-23-18,14:17:07
.7880, 3.69873E-02,03-23-18,14:17:07
