Averages of samples taken throughout the day: 03-27-18
"Root Mean Square", "Peak to Peak"
0.06549325729166668, 0.212036
0.11003361500000002, 0.353149
0.12134809791666668, 0.374634
0.11969506666666667, 0.374634
0.12144218333333336, 0.374756
0.1256128554166667, 0.38818299999999994
0.12690728645833335, 0.397949
0.14149216895833333, 0.43420400000000003
0.14154058208333334, 0.443481
0.1432444389583333, 0.442749
0.14188130083333336, 0.444458
