"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.0500,-6.01807E-02,03-25-18,14:17:58
.0520,-1.31592E-01,03-25-18,14:17:58
.0540,-1.70898E-01,03-25-18,14:17:58
.0560,-1.68213E-01,03-25-18,14:17:58
.0580,-1.23901E-01,03-25-18,14:17:58
.0600,-4.85840E-02,03-25-18,14:17:58
.0620, 3.91846E-02,03-25-18,14:17:58
.0640, 1.17798E-01,03-25-18,14:17:58
.0660, 1.67480E-01,03-25-18,14:17:58
.0680, 1.75781E-01,03-25-18,14:17:58
.0700, 1.40381E-01,03-25-18,14:17:58
.0720, 6.98242E-02,03-25-18,14:17:58
.0740,-1.83105E-02,03-25-18,14:17:58
.0760,-1.02539E-01,03-25-18,14:17:58
.0780,-1.61865E-01,03-25-18,14:17:58
.0800,-1.81396E-01,03-25-18,14:17:58
.0820,-1.56128E-01,03-25-18,14:17:58
.0840,-9.21631E-02,03-25-18,14:17:58
.0860,-5.12695E-03,03-25-18,14:17:58
.0880, 8.32520E-02,03-25-18,14:17:58
.0900, 1.51367E-01,03-25-18,14:17:58
.0920, 1.82007E-01,03-25-18,14:17:58
.0940, 1.67603E-01,03-25-18,14:17:58
.0960, 1.11450E-01,03-25-18,14:17:58
.0980, 2.73438E-02,03-25-18,14:17:58
.1000,-6.39648E-02,03-25-18,14:17:58
.1020,-1.40137E-01,03-25-18,14:17:58
.1040,-1.81885E-01,03-25-18,14:17:58
.1060,-1.78711E-01,03-25-18,14:17:58
.1080,-1.31348E-01,03-25-18,14:17:58
.1100,-5.13916E-02,03-25-18,14:17:58
.1120, 4.12598E-02,03-25-18,14:17:58
.1140, 1.23901E-01,03-25-18,14:17:58
.1160, 1.76025E-01,03-25-18,14:17:58
.1180, 1.84448E-01,03-25-18,14:17:58
.1200, 1.47095E-01,03-25-18,14:17:58
.1220, 7.32422E-02,03-25-18,14:17:58
.1240,-1.89209E-02,03-25-18,14:17:58
.1260,-1.06689E-01,03-25-18,14:17:58
.1280,-1.68457E-01,03-25-18,14:17:58
.1300,-1.88477E-01,03-25-18,14:17:58
.1320,-1.61987E-01,03-25-18,14:17:58
.1340,-9.54590E-02,03-25-18,14:17:58
.1360,-5.37109E-03,03-25-18,14:17:58
.1380, 8.58154E-02,03-25-18,14:17:58
.1400, 1.55762E-01,03-25-18,14:17:58
.1420, 1.87134E-01,03-25-18,14:17:58
.1440, 1.71997E-01,03-25-18,14:17:58
