Averages of samples taken,,
"Root Mean Square", "Peak to Peak", Date
0.4910123276548808, 3.11822089, 1.0790325006236370, 3.6484706469907784, 4.2917622714212644, 2.3218148016425504, 3.7490248753878688, 08-17-2018
0.4792735055288123, 2.82171873, 2.7030427462228630, 3.0213659516865263, 3.4374498669622628, 2.1837984661996552, 4.0455350919707866, 08-17-2018
0.4916418038419885, 2.88773248, 1.8819118432677611, 3.4049145360174120, 4.6308223093393135, 2.4107811647620130, 3.3826705178162819, 08-16-2018
0.0403939114749443, 0.15469556, 0.0084354748770543, 0.0030209085127131, 0.0018241884546790, 0.0013056290339159, 0.0011429998359188, 08-15-2018
0.0201715640167013, 0.08454774, 0.0042226665140610, 0.0015142162043789, 0.0009144683462911, 0.0006545374761959, 0.0005730139135666, 08-14-2018
0.0020171564016701, 0.00845477, 0.0004222666514060, 0.0001514216204379, 0.0000914468346292, 0.0000654537476196, 0.0000573013913567, 08-13-2018
0.0040393911474945, 0.01546956, 0.0008435474877057, 0.0003020908512709, 0.0001824188454675, 0.0001305629033919, 0.0001142999835917, 08-12-2018
0.0040393911474945, 0.01546956, 0.0008435474877057, 0.0003020908512709, 0.0001824188454675, 0.0001305629033919, 0.0001142999835917, 08-11-2018
0.0040393911474945, 0.01546956, 0.0008435474877057, 0.0003020908512709, 0.0001824188454675, 0.0001305629033919, 0.0001142999835917, 08-10-2018
0.4842582109260261, 2.94397206, 2.7821957243241329, 3.5110090724758671, 3.2136875205113773, 2.8968492097284506, 2.9962978133538849, 08-09-2018
0.4771516863753696, 0.02829992, 2.9822511116293904, 3.0186344149598523, 3.5518848534808396, 3.0450583907406408, 3.3248846236889782, 08-08-2018
0.4887762070702504, 0.02829992, 3.3339206864064224, 2.8694489544051880, 2.4905476778370188, 2.0116560190858759, 3.4090598689167590, 08-07-2018
0.4989907031248361, 2.72746356, 2.1593201865554659, 2.6708259561747147, 2.8087082623892661, 3.1403250048085947, 3.9443782345747014, 08-06-2018
0.5446813822076532, 2.93346712, 2.4477465470928146, 4.3165040384725808, 2.7941400813625368, 1.9793175538346000, 1.9485803195203462, 08-05-2018
0.4982034155030490, 2.97660535, 2.5323431101301077, 2.7913055859245932, 4.0025934068449223, 3.1657825261855557, 3.1007684318895077, 08-04-2018
0.4875851555440067, 0.02829992, 2.1271222470320144, 2.5049645334268114, 3.0777674502346883, 2.8794971923241848, 2.5607520783116033, 08-03-2018
0.4926781705204785, 3.15522686, 2.2856403409530981, 4.0571242782800043, 2.7114206089248891, 2.9122915148704283, 2.0645371082325008, 08-02-2018
0.4802830717380618, 2.67648247, 2.6086411225131281, 2.7333724265749497, 2.9987886483826403, 2.7844776250156729, 2.8795120133199368, 08-01-2018
0.4886818288375524, 2.95070181, 2.0238717055771391, 2.7054605489168395, 2.7148454435091494, 4.5201212317060158, 3.0014490412940011, 07-31-2018
0.0080623015865427, 0.02829992, 0.0592418547362357, 0.0168456508552538, 0.0047271159452916, 0.0027789385847167, 0.0027894528665226, 07-30-2018
0, 0, END
