"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.2000,-6.51855E-02,03-25-18,14:17:58
.2020,-1.42578E-01,03-27-18,14:17:58
.2040,-1.84937E-01,03-27-18,14:17:58
.2060,-1.81519E-01,03-27-18,14:17:58
.2080,-1.33301E-01,03-27-18,14:17:58
.2100,-5.21240E-02,03-27-18,14:17:58
.2120, 4.16260E-02,03-27-18,14:17:58
.2140, 1.25000E-01,03-27-18,14:17:58
.2160, 1.77368E-01,03-27-18,14:17:58
.2180, 1.85669E-01,03-27-18,14:17:58
.2200, 1.47949E-01,03-27-18,14:17:58
.2220, 7.36084E-02,03-27-18,14:17:58
.2240,-1.90430E-02,03-27-18,14:17:58
.2260,-1.07300E-01,03-27-18,14:17:58
.2280,-1.69189E-01,03-27-18,14:17:58
.2300,-1.89209E-01,03-27-18,14:17:58
.2320,-1.62476E-01,03-27-18,14:17:58
.2340,-9.57031E-02,03-27-18,14:17:58
.2360,-5.37109E-03,03-27-18,14:17:58
.2380, 8.60596E-02,03-27-18,14:17:58
.2400, 1.56128E-01,03-27-18,14:17:58
.2420, 1.87622E-01,03-27-18,14:17:58
.2440, 1.72485E-01,03-27-18,14:17:58
.2460, 1.14502E-01,03-27-18,14:17:58
.2480, 2.81982E-02,03-27-18,14:17:58
.2500,-6.51855E-02,03-27-18,14:17:58
.2520,-1.42700E-01,03-27-18,14:17:58
.2540,-1.84937E-01,03-27-18,14:17:58
.2560,-1.81519E-01,03-27-18,14:17:58
.2580,-1.33301E-01,03-27-18,14:17:58
.2600,-5.21240E-02,03-27-18,14:17:58
.2620, 4.16260E-02,03-27-18,14:17:58
.2640, 1.25000E-01,03-27-18,14:17:58
.2660, 1.77490E-01,03-27-18,14:17:58
.2680, 1.85791E-01,03-27-18,14:17:58
.2700, 1.48071E-01,03-27-18,14:17:58
.2720, 7.36084E-02,03-27-18,14:17:58
.2740,-1.90430E-02,03-27-18,14:17:58
.2760,-1.07300E-01,03-27-18,14:17:58
.2780,-1.69189E-01,03-27-18,14:17:58
.2800,-1.89209E-01,03-27-18,14:17:58
.2820,-1.62598E-01,03-27-18,14:17:58
.2840,-9.57031E-02,03-27-18,14:17:58
.2860,-5.37109E-03,03-27-18,14:17:58
.2880, 8.60596E-02,03-27-18,14:17:58
.2900, 1.56128E-01,03-27-18,14:17:58
.2920, 1.87500E-01,03-27-18,14:17:58
.2940, 1.72363E-01,03-25-18,14:17:58
