"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.0940,-3.41797E-03,03-22-18,14:16:40
.0960, 4.62646E-02,03-27-18,14:16:40
.0980, 7.04346E-02,03-27-18,14:16:40
.1000, 5.60303E-02,03-27-18,14:16:40
.1020, 1.06201E-02,03-27-18,14:16:40
.1040,-4.08936E-02,03-27-18,14:16:40
.1060,-7.09229E-02,03-27-18,14:16:40
.1080,-6.28662E-02,03-27-18,14:16:40
.1100,-2.12402E-02,03-27-18,14:16:40
.1120, 3.13721E-02,03-27-18,14:16:40
.1140, 6.65283E-02,03-27-18,14:16:40
.1160, 6.50635E-02,03-27-18,14:16:40
.1180, 2.79541E-02,03-27-18,14:16:40
.1200,-2.47803E-02,03-27-18,14:16:40
.1220,-6.45752E-02,03-27-18,14:16:40
.1240,-6.98242E-02,03-27-18,14:16:40
.1260,-3.75977E-02,03-27-18,14:16:40
.1280, 1.44043E-02,03-27-18,14:16:40
.1300, 5.83496E-02,03-27-18,14:16:40
.1320, 7.00684E-02,03-27-18,14:16:40
.1340, 4.33350E-02,03-27-18,14:16:40
.1360,-7.20215E-03,03-27-18,14:16:40
.1380,-5.43213E-02,03-27-18,14:16:40
.1400,-7.25098E-02,03-27-18,14:16:40
.1420,-5.17578E-02,03-27-18,14:16:40
.1440,-3.41797E-03,03-27-18,14:16:40
.1460, 4.62646E-02,03-27-18,14:16:40
.1480, 7.04346E-02,03-27-18,14:16:40
.1500, 5.60303E-02,03-27-18,14:16:40
.1520, 1.06201E-02,03-27-18,14:16:40
.1540,-4.08936E-02,03-27-18,14:16:40
.1560,-7.08008E-02,03-27-18,14:16:40
.1580,-6.28662E-02,03-27-18,14:16:40
.1600,-2.12402E-02,03-27-18,14:16:40
.1620, 3.13721E-02,03-27-18,14:16:40
.1640, 6.65283E-02,03-27-18,14:16:40
.1660, 6.50635E-02,03-27-18,14:16:40
.1680, 2.78320E-02,03-27-18,14:16:40
.1700,-2.49023E-02,03-27-18,14:16:40
.1720,-6.46973E-02,03-27-18,14:16:40
.1740,-6.99463E-02,03-27-18,14:16:40
.1760,-3.77197E-02,03-27-18,14:16:40
.1780, 1.44043E-02,03-27-18,14:16:40
.1800, 5.83496E-02,03-27-18,14:16:40
.1820, 7.00684E-02,03-27-18,14:16:40
.1840, 4.33350E-02,03-27-18,14:16:40
.1860,-7.20215E-03,03-27-18,14:16:40
.1880,-5.44434E-02,03-22-18,14:16:40
