"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.1940,-7.54395E-02,03-28-18,14:09:19
.1960,-9.35059E-02,03-27-18,14:09:19
.1980,-6.11572E-02,03-27-18,14:09:19
.2000, 3.78418E-03,03-27-18,14:09:19
.2020, 6.62842E-02,03-27-18,14:09:19
.2040, 9.24072E-02,03-27-18,14:09:19
.2060, 6.79932E-02,03-27-18,14:09:19
.2080, 6.34766E-03,03-27-18,14:09:19
.2100,-5.92041E-02,03-27-18,14:09:19
.2120,-9.31396E-02,03-27-18,14:09:19
.2140,-7.69043E-02,03-27-18,14:09:19
.2160,-1.94092E-02,03-27-18,14:09:19
.2180, 4.82178E-02,03-27-18,14:09:19
.2200, 8.92334E-02,03-27-18,14:09:19
.2220, 8.15430E-02,03-27-18,14:09:19
.2240, 2.91748E-02,03-27-18,14:09:19
.2260,-3.93066E-02,03-27-18,14:09:19
.2280,-8.70361E-02,03-27-18,14:09:19
.2300,-8.78906E-02,03-27-18,14:09:19
.2320,-4.16260E-02,03-27-18,14:09:19
.2340, 2.68555E-02,03-27-18,14:09:19
.2360, 8.02002E-02,03-27-18,14:09:19
.2380, 8.97217E-02,03-27-18,14:09:19
.2400, 5.01709E-02,03-27-18,14:09:19
.2420,-1.69678E-02,03-27-18,14:09:19
.2440,-7.53174E-02,03-27-18,14:09:19
.2460,-9.32617E-02,03-27-18,14:09:19
.2480,-6.10352E-02,03-27-18,14:09:19
.2500, 3.78418E-03,03-27-18,14:09:19
.2520, 6.61621E-02,03-27-18,14:09:19
.2540, 9.21631E-02,03-27-18,14:09:19
.2560, 6.77490E-02,03-27-18,14:09:19
.2580, 6.22559E-03,03-27-18,14:09:19
.2600,-5.89600E-02,03-27-18,14:09:19
.2620,-9.26514E-02,03-27-18,14:09:19
.2640,-7.65381E-02,03-27-18,14:09:19
.2660,-1.92871E-02,03-27-18,14:09:19
.2680, 4.76074E-02,03-27-18,14:09:19
.2700, 8.83789E-02,03-27-18,14:09:19
.2720, 8.06885E-02,03-27-18,14:09:19
.2740, 2.89307E-02,03-27-18,14:09:19
.2760,-3.88184E-02,03-27-18,14:09:19
.2780,-8.58154E-02,03-27-18,14:09:19
.2800,-8.66699E-02,03-27-18,14:09:19
.2820,-4.08936E-02,03-27-18,14:09:19
.2840, 2.64893E-02,03-27-18,14:09:19
.2860, 7.91016E-02,03-27-18,14:09:19
.2880, 8.85010E-02,03-28-18,14:09:19
