"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.4940,-7.45850E-02,03-28-18,14:09:19
.4960,-9.21631E-02,03-27-18,14:09:19
.4980,-6.01807E-02,03-27-18,14:09:19
.5000, 4.02832E-03,03-27-18,14:09:19
.5020, 6.55518E-02,03-27-18,14:09:19
.5040, 9.11865E-02,03-27-18,14:09:19
.5060, 6.68945E-02,03-27-18,14:09:19
.5080, 5.98145E-03,03-27-18,14:09:19
.5100,-5.85938E-02,03-27-18,14:09:19
.5120,-9.19189E-02,03-27-18,14:09:19
.5140,-7.56836E-02,03-27-18,14:09:19
.5160,-1.87988E-02,03-27-18,14:09:19
.5180, 4.77295E-02,03-27-18,14:09:19
.5200, 8.81348E-02,03-27-18,14:09:19
.5220, 8.03223E-02,03-27-18,14:09:19
.5240, 2.85645E-02,03-27-18,14:09:19
.5260,-3.90625E-02,03-27-18,14:09:19
.5280,-8.59375E-02,03-27-18,14:09:19
.5300,-8.66699E-02,03-27-18,14:09:19
.5320,-4.07715E-02,03-27-18,14:09:19
.5340, 2.67334E-02,03-27-18,14:09:19
.5360, 7.94678E-02,03-27-18,14:09:19
.5380, 8.86230E-02,03-27-18,14:09:19
.5400, 4.94385E-02,03-27-18,14:09:19
.5420,-1.69678E-02,03-27-18,14:09:19
.5440,-7.45850E-02,03-27-18,14:09:19
.5460,-9.21631E-02,03-27-18,14:09:19
.5480,-6.00586E-02,03-27-18,14:09:19
.5500, 4.02832E-03,03-27-18,14:09:19
.5520, 6.56738E-02,03-27-18,14:09:19
.5540, 9.13086E-02,03-27-18,14:09:19
.5560, 6.70166E-02,03-27-18,14:09:19
.5580, 5.98145E-03,03-27-18,14:09:19
.5600,-5.87158E-02,03-27-18,14:09:19
.5620,-9.20410E-02,03-27-18,14:09:19
.5640,-7.58057E-02,03-27-18,14:09:19
.5660,-1.90430E-02,03-27-18,14:09:19
.5680, 4.76074E-02,03-27-18,14:09:19
.5700, 8.81348E-02,03-27-18,14:09:19
.5720, 8.03223E-02,03-27-18,14:09:19
.5740, 2.85645E-02,03-27-18,14:09:19
.5760,-3.90625E-02,03-27-18,14:09:19
.5780,-8.60596E-02,03-27-18,14:09:19
.5800,-8.66699E-02,03-27-18,14:09:19
.5820,-4.07715E-02,03-27-18,14:09:19
.5840, 2.67334E-02,03-27-18,14:09:19
.5860, 7.93457E-02,03-27-18,14:09:19
.5880, 8.85010E-02,03-28-18,14:09:19
