Averages of samples taken throughout the day: 03-28-18
"Root Mean Square", "Peak to Peak"
0.12743887333333334, 0.408692
0.060045884166666674, 0.1860352
0.06017812937499999, 0.1859131
0.06017812937499999, 0.1859131
0.059440622291666655, 0.1828613
0.05962881333333333, 0.18347170000000002
0.05780029333333333, 0.1833497
0.060045884166666674, 0.1860352
0.05466461541666667, 0.1734619
0.04609171104166668, 0.1489257
0.05962881333333333, 0.18347170000000002
