"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.5960, 1.73462E-01,03-27-18,14:18:57
.5980, 2.00684E-01,03-27-18,14:18:57
.6000, 1.99707E-01,03-27-18,14:18:57
.6020, 1.70532E-01,03-27-18,14:18:57
.6040, 1.17310E-01,03-27-18,14:18:57
.6060, 4.77295E-02,03-27-18,14:18:57
.6080,-2.86865E-02,03-27-18,14:18:57
.6100,-1.01196E-01,03-27-18,14:18:57
.6120,-1.59668E-01,03-27-18,14:18:57
.6140,-1.95679E-01,03-27-18,14:18:57
.6160,-2.04224E-01,03-27-18,14:18:57
.6180,-1.84204E-01,03-27-18,14:18:57
.6200,-1.38184E-01,03-27-18,14:18:57
.6220,-7.29980E-02,03-27-18,14:18:57
.6240, 2.31934E-03,03-27-18,14:18:57
.6260, 7.72705E-02,03-27-18,14:18:57
.6280, 1.41357E-01,03-27-18,14:18:57
.6300, 1.85547E-01,03-27-18,14:18:57
.6320, 2.03491E-01,03-27-18,14:18:57
.6340, 1.92871E-01,03-27-18,14:18:57
.6360, 1.55151E-01,03-27-18,14:18:57
.6380, 9.54590E-02,03-27-18,14:18:57
.6400, 2.23389E-02,03-27-18,14:18:57
.6420,-5.38330E-02,03-27-18,14:18:57
.6440,-1.22803E-01,03-27-18,14:18:57
.6460,-1.74438E-01,03-27-18,14:18:57
.6480,-2.01782E-01,03-27-18,14:18:57
.6500,-2.00684E-01,03-27-18,14:18:57
.6520,-1.71387E-01,03-27-18,14:18:57
.6540,-1.18164E-01,03-27-18,14:18:57
.6560,-4.84619E-02,03-27-18,14:18:57
.6580, 2.78320E-02,03-27-18,14:18:57
.6600, 1.00342E-01,03-27-18,14:18:57
.6620, 1.58569E-01,03-27-18,14:18:57
.6640, 1.94580E-01,03-27-18,14:18:57
.6660, 2.03125E-01,03-27-18,14:18:57
.6680, 1.82983E-01,03-27-18,14:18:57
.6700, 1.37207E-01,03-27-18,14:18:57
.6720, 7.20215E-02,03-27-18,14:18:57
.6740,-3.29590E-03,03-27-18,14:18:57
.6760,-7.82471E-02,03-27-18,14:18:57
.6780,-1.42334E-01,03-27-18,14:18:57
.6800,-1.86523E-01,03-27-18,14:18:57
.6820,-2.04590E-01,03-27-18,14:18:57
.6840,-1.93970E-01,03-27-18,14:18:57
.6860,-1.56006E-01,03-27-18,14:18:57
.6880,-9.63135E-02,03-27-18,14:18:57
.6900,-2.30713E-02,03-27-18,14:18:57
