"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.8920,-1.21582E-01,03-23-18,14:17:07
.8940,-1.17676E-01,03-27-18,14:17:07
.8960,-5.02930E-02,03-27-18,14:17:07
.8980, 4.37012E-02,03-27-18,14:17:07
.9000, 1.13403E-01,03-27-18,14:17:07
.9020, 1.21338E-01,03-27-18,14:17:07
.9040, 6.32324E-02,03-27-18,14:17:07
.9060,-2.91748E-02,03-27-18,14:17:07
.9080,-1.05957E-01,03-27-18,14:17:07
.9100,-1.25366E-01,03-27-18,14:17:07
.9120,-7.71484E-02,03-27-18,14:17:07
.9140, 1.24512E-02,03-27-18,14:17:07
.9160, 9.47266E-02,03-27-18,14:17:07
.9180, 1.25244E-01,03-27-18,14:17:07
.9200, 8.76465E-02,03-27-18,14:17:07
.9220, 2.31934E-03,03-27-18,14:17:07
.9240,-8.42285E-02,03-27-18,14:17:07
.9260,-1.25244E-01,03-27-18,14:17:07
.9280,-9.86328E-02,03-27-18,14:17:07
.9300,-1.89209E-02,03-27-18,14:17:07
.9320, 7.05566E-02,03-27-18,14:17:07
.9340, 1.21338E-01,03-27-18,14:17:07
.9360, 1.06079E-01,03-27-18,14:17:07
.9380, 3.30811E-02,03-27-18,14:17:07
.9400,-5.78613E-02,03-27-18,14:17:07
.9420,-1.17676E-01,03-27-18,14:17:07
.9440,-1.13892E-01,03-27-18,14:17:07
.9460,-4.85840E-02,03-27-18,14:17:07
.9480, 4.27246E-02,03-27-18,14:17:07
.9500, 1.10474E-01,03-27-18,14:17:07
.9520, 1.18164E-01,03-27-18,14:17:07
.9540, 6.14014E-02,03-27-18,14:17:07
.9560,-2.86865E-02,03-27-18,14:17:07
.9580,-1.03638E-01,03-27-18,14:17:07
.9600,-1.22559E-01,03-27-18,14:17:07
.9620,-7.53174E-02,03-27-18,14:17:07
.9640, 1.23291E-02,03-27-18,14:17:07
.9660, 9.30176E-02,03-27-18,14:17:07
.9680, 1.22925E-01,03-27-18,14:17:07
.9700, 8.59375E-02,03-27-18,14:17:07
.9720, 2.07520E-03,03-27-18,14:17:07
.9740,-8.31299E-02,03-27-18,14:17:07
.9760,-1.23657E-01,03-27-18,14:17:07
.9780,-9.72900E-02,03-27-18,14:17:07
.9800,-1.84326E-02,03-27-18,14:17:07
.9820, 6.99463E-02,03-27-18,14:17:07
.9840, 1.20239E-01,03-27-18,14:17:07
.9860, 1.05103E-01,03-23-18,14:17:07
