"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.4900,-5.92041E-02,03-22-18,14:16:40
.4920,-8.10547E-02,03-22-18,14:16:40
.4940,-7.21436E-02,03-22-18,14:16:40
.4960,-3.60107E-02,03-22-18,14:16:40
.4980, 1.34277E-02,03-22-18,14:16:40
.5000, 5.74951E-02,03-22-18,14:16:40
.5020, 7.92236E-02,03-22-18,14:16:40
.5040, 7.03125E-02,03-22-18,14:16:40
.5060, 3.43018E-02,03-22-18,14:16:40
.5080,-1.51367E-02,03-22-18,14:16:40
.5100,-5.93262E-02,03-22-18,14:16:40
.5120,-8.10547E-02,03-22-18,14:16:40
.5140,-7.21436E-02,03-22-18,14:16:40
.5160,-3.60107E-02,03-22-18,14:16:40
.5180, 1.34277E-02,03-22-18,14:16:40
.5200, 5.74951E-02,03-22-18,14:16:40
.5220, 7.92236E-02,03-22-18,14:16:40
.5240, 7.03125E-02,03-22-18,14:16:40
.5260, 3.43018E-02,03-22-18,14:16:40
.5280,-1.51367E-02,03-22-18,14:16:40
.5300,-5.92041E-02,03-22-18,14:16:40
.5320,-8.09326E-02,03-22-18,14:16:40
.5340,-7.21436E-02,03-22-18,14:16:40
.5360,-3.60107E-02,03-22-18,14:16:40
.5380, 1.35498E-02,03-22-18,14:16:40
.5400, 5.74951E-02,03-22-18,14:16:40
.5420, 7.92236E-02,03-22-18,14:16:40
.5440, 7.03125E-02,03-22-18,14:16:40
.5460, 3.41797E-02,03-22-18,14:16:40
.5480,-1.52588E-02,03-22-18,14:16:40
.5500,-5.93262E-02,03-22-18,14:16:40
.5520,-8.10547E-02,03-22-18,14:16:40
.5540,-7.21436E-02,03-22-18,14:16:40
.5560,-3.60107E-02,03-22-18,14:16:40
.5580, 1.34277E-02,03-22-18,14:16:40
.5600, 5.74951E-02,03-22-18,14:16:40
.5620, 7.92236E-02,03-22-18,14:16:40
.5640, 7.04346E-02,03-22-18,14:16:40
.5660, 3.43018E-02,03-22-18,14:16:40
.5680,-1.51367E-02,03-22-18,14:16:40
.5700,-5.92041E-02,03-22-18,14:16:40
.5720,-8.09326E-02,03-22-18,14:16:40
.5740,-7.21436E-02,03-22-18,14:16:40
.5760,-3.60107E-02,03-22-18,14:16:40
.5780, 1.35498E-02,03-22-18,14:16:40
.5800, 5.76172E-02,03-22-18,14:16:40
.5820, 7.93457E-02,03-22-18,14:16:40
.5840, 7.03125E-02,03-22-18,14:16:40
