"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.1940, 1.22314E-01,03-27-18,14:18:57
.1960, 7.44629E-02,03-27-18,14:18:57
.1980, 2.18506E-02,03-27-18,14:18:57
.2000,-3.19824E-02,03-27-18,14:18:57
.2020,-8.39844E-02,03-27-18,14:18:57
.2040,-1.30859E-01,03-27-18,14:18:57
.2060,-1.69434E-01,03-27-18,14:18:57
.2080,-1.97388E-01,03-27-18,14:18:57
.2100,-2.13013E-01,03-27-18,14:18:57
.2120,-2.15210E-01,03-27-18,14:18:57
.2140,-2.03979E-01,03-27-18,14:18:57
.2160,-1.79810E-01,03-27-18,14:18:57
.2180,-1.44409E-01,03-27-18,14:18:57
.2200,-9.96094E-02,03-27-18,14:18:57
.2220,-4.65088E-02,03-27-18,14:18:57
.2240, 1.47705E-02,03-27-18,14:18:57
.2260, 8.06885E-02,03-27-18,14:18:57
.2280, 1.41602E-01,03-27-18,14:18:57
.2300, 1.85303E-01,03-27-18,14:18:57
.2320, 2.03491E-01,03-27-18,14:18:57
.2340, 1.92871E-01,03-27-18,14:18:57
.2360, 1.55273E-01,03-27-18,14:18:57
.2380, 9.57031E-02,03-27-18,14:18:57
.2400, 2.25830E-02,03-27-18,14:18:57
.2420,-5.35889E-02,03-27-18,14:18:57
.2440,-1.22559E-01,03-27-18,14:18:57
.2460,-1.74316E-01,03-27-18,14:18:57
.2480,-2.01660E-01,03-27-18,14:18:57
.2500,-2.00806E-01,03-27-18,14:18:57
.2520,-1.71631E-01,03-27-18,14:18:57
.2540,-1.18530E-01,03-27-18,14:18:57
.2560,-4.87061E-02,03-27-18,14:18:57
.2580, 2.75879E-02,03-27-18,14:18:57
.2600, 1.00098E-01,03-27-18,14:18:57
.2620, 1.58447E-01,03-27-18,14:18:57
.2640, 1.94458E-01,03-27-18,14:18:57
.2660, 2.03125E-01,03-27-18,14:18:57
.2680, 1.83228E-01,03-27-18,14:18:57
.2700, 1.37451E-01,03-27-18,14:18:57
.2720, 7.22656E-02,03-27-18,14:18:57
.2740,-2.92969E-03,03-27-18,14:18:57
.2760,-7.80029E-02,03-27-18,14:18:57
.2780,-1.42212E-01,03-27-18,14:18:57
.2800,-1.86401E-01,03-27-18,14:18:57
.2820,-2.04590E-01,03-27-18,14:18:57
.2840,-1.94092E-01,03-27-18,14:18:57
.2860,-1.56250E-01,03-27-18,14:18:57
.2880,-9.65576E-02,03-27-18,14:18:57
