"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.0580,-7.84912E-02,03-23-18,14:17:07
.0600,-9.33838E-02,03-27-18,14:17:07
.0620,-5.78613E-02,03-27-18,14:17:07
.0640, 8.54492E-03,03-27-18,14:17:07
.0660, 7.00684E-02,03-27-18,14:17:07
.0680, 9.31396E-02,03-27-18,14:17:07
.0700, 6.54297E-02,03-27-18,14:17:07
.0720, 1.83105E-03,03-27-18,14:17:07
.0740,-6.31104E-02,03-27-18,14:17:07
.0760,-9.43604E-02,03-27-18,14:17:07
.0780,-7.47070E-02,03-27-18,14:17:07
.0800,-1.48926E-02,03-27-18,14:17:07
.0820, 5.24902E-02,03-27-18,14:17:07
.0840, 9.11865E-02,03-27-18,14:17:07
.0860, 8.02002E-02,03-27-18,14:17:07
.0880, 2.51465E-02,03-27-18,14:17:07
.0900,-4.37012E-02,03-27-18,14:17:07
.0920,-8.94775E-02,03-27-18,14:17:07
.0940,-8.70361E-02,03-27-18,14:17:07
.0960,-3.77197E-02,03-27-18,14:17:07
.0980, 3.17383E-02,03-27-18,14:17:07
.1000, 8.37402E-02,03-27-18,14:17:07
.1020, 8.99658E-02,03-27-18,14:17:07
.1040, 4.71191E-02,03-27-18,14:17:07
.1060,-2.17285E-02,03-27-18,14:17:07
.1080,-7.92236E-02,03-27-18,14:17:07
.1100,-9.42383E-02,03-27-18,14:17:07
.1120,-5.84717E-02,03-27-18,14:17:07
.1140, 8.78906E-03,03-27-18,14:17:07
.1160, 7.09229E-02,03-27-18,14:17:07
.1180, 9.44824E-02,03-27-18,14:17:07
.1200, 6.62842E-02,03-27-18,14:17:07
.1220, 1.83105E-03,03-27-18,14:17:07
.1240,-6.42090E-02,03-27-18,14:17:07
.1260,-9.59473E-02,03-27-18,14:17:07
.1280,-7.59277E-02,03-27-18,14:17:07
.1300,-1.51367E-02,03-27-18,14:17:07
.1320, 5.35889E-02,03-27-18,14:17:07
.1340, 9.31396E-02,03-27-18,14:17:07
.1360, 8.17871E-02,03-27-18,14:17:07
.1380, 2.56348E-02,03-27-18,14:17:07
.1400,-4.49219E-02,03-27-18,14:17:07
.1420,-9.17969E-02,03-27-18,14:17:07
.1440,-8.92334E-02,03-27-18,14:17:07
.1460,-3.85742E-02,03-27-18,14:17:07
.1480, 3.28369E-02,03-27-18,14:17:07
.1500, 8.65479E-02,03-27-18,14:17:07
.1520, 9.30176E-02,03-23-18,14:17:07
