"Samples per sec. = 500/1"
"sec","g's","Date","Time"
.6140,-1.56738E-01,03-26-18,14:18:32
.6160,-1.70532E-01,03-26-18,14:18:32
.6180,-1.81763E-01,03-26-18,14:18:32
.6200,-1.90063E-01,03-26-18,14:18:32
.6220,-1.95435E-01,03-26-18,14:18:32
.6240,-1.97754E-01,03-26-18,14:18:32
.6260,-1.96899E-01,03-26-18,14:18:32
.6280,-1.92749E-01,03-26-18,14:18:32
.6300,-1.85669E-01,03-26-18,14:18:32
.6320,-1.75781E-01,03-26-18,14:18:32
.6340,-1.63086E-01,03-26-18,14:18:32
.6360,-1.47705E-01,03-26-18,14:18:32
.6380,-1.30005E-01,03-26-18,14:18:32
.6400,-1.10229E-01,03-26-18,14:18:32
.6420,-8.86230E-02,03-26-18,14:18:32
.6440,-6.55518E-02,03-26-18,14:18:32
.6460,-4.15039E-02,03-26-18,14:18:32
.6480,-1.67236E-02,03-26-18,14:18:32
.6500, 8.17871E-03,03-26-18,14:18:32
.6520, 3.30811E-02,03-26-18,14:18:32
.6540, 5.74951E-02,03-26-18,14:18:32
.6560, 8.10547E-02,03-26-18,14:18:32
.6580, 1.03271E-01,03-26-18,14:18:32
.6600, 1.24023E-01,03-26-18,14:18:32
.6620, 1.42700E-01,03-26-18,14:18:32
.6640, 1.59180E-01,03-26-18,14:18:32
.6660, 1.73096E-01,03-26-18,14:18:32
.6680, 1.84326E-01,03-26-18,14:18:32
.6700, 1.92749E-01,03-26-18,14:18:32
.6720, 1.97998E-01,03-26-18,14:18:32
.6740, 2.00195E-01,03-26-18,14:18:32
.6760, 1.99219E-01,03-26-18,14:18:32
.6780, 1.95068E-01,03-26-18,14:18:32
.6800, 1.87988E-01,03-26-18,14:18:32
.6820, 1.77856E-01,03-26-18,14:18:32
.6840, 1.64917E-01,03-26-18,14:18:32
.6860, 1.49292E-01,03-26-18,14:18:32
.6880, 1.31226E-01,03-26-18,14:18:32
.6900, 1.11206E-01,03-26-18,14:18:32
.6920, 8.93555E-02,03-26-18,14:18:32
.6940, 6.60400E-02,03-26-18,14:18:32
.6960, 4.16260E-02,03-26-18,14:18:32
.6980, 1.63574E-02,03-26-18,14:18:32
.7000,-9.27734E-03,03-26-18,14:18:32
.7020,-3.49121E-02,03-26-18,14:18:32
.7040,-6.01807E-02,03-26-18,14:18:32
.7060,-8.47168E-02,03-26-18,14:18:32
.7080,-1.08154E-01,03-26-18,14:18:32
